#1 2     3     4  		5  		 6   		 7   		8   	 9  10 11 12  13  14  15 	16   17   18 	 19 	20 	 21 	22 23 24 25 26 27 28 29 30 31 32 33	34	 35	 36	 37
#n rc[x] rc[y] rc[z] rec[r] rec[fi] rec[z] Jcpar  Jx Jy Jz |J| Jc  U   N 	A_ax A_ay A_az B_Jx B_Jy B_Jz Bx By Bz Tx Ty Tz mx my mz Ex Ey Ez loss eJx eJy eJz
#step: 0
45	0.002	0.00142857	5e-07	0	0	0	0	-7.8064e+09	4.1072e+09	0	8.82094e+09	2.72e+10	6.06082e-11	30	0	-3.12869e-05	0	0	0	-0.00690774	0	0	0.000913983	0	0	-2.64695e+07
66	0.002	0.002	5e-07	0	0	0	0	-5.2224e+09	5.2224e+09	0	7.38559e+09	2.72e+10	2.46326e-13	30	0	-3.12869e-05	0	0	0	-0.00715602	0	0	0.000665707	0	0	-3.0192e+07
87	0.002	0.00257143	5e-07	0	0	0	0	-3.74e+09	6.1336e+09	0	7.18392e+09	2.72e+10	1.04417e-13	30	0	-3.12869e-05	0	0	0	-0.00721205	0	0	0.000609669	0	0	-3.27527e+07
108	0.002	0.00314286	5e-07	0	0	0	0	-2.7472e+09	6.8272e+09	0	7.3592e+09	2.72e+10	2.20451e-13	30	0	-3.12869e-05	0	0	0	-0.00724423	0	0	0.000577491	0	0	-3.46062e+07
129	0.002	0.00371429	5e-07	0	0	0	0	-1.9584e+09	7.344e+09	0	7.60064e+09	2.72e+10	5.99679e-13	30	0	-3.12869e-05	0	0	0	-0.00725826	0	0	0.000563467	0	0	-3.59506e+07
150	0.002	0.00428571	5e-07	0	0	0	0	-1.3736e+09	7.7112e+09	0	7.83258e+09	2.72e+10	1.52275e-12	30	0	-3.12869e-05	0	0	0	-0.00725794	0	0	0.000563787	0	0	-3.69026e+07
171	0.002	0.00485714	5e-07	0	0	0	0	-8.704e+08	7.9696e+09	0	8.01699e+09	2.72e+10	3.13272e-12	30	0	-3.12869e-05	0	0	0	-0.00726015	0	0	0.000561578	0	0	-3.75438e+07
192	0.002	0.00542857	5e-07	0	0	0	0	-4.216e+08	8.1192e+09	0	8.13014e+09	2.72e+10	4.83735e-12	30	0	-3.12869e-05	0	0	0	-0.00726008	0	0	0.000561641	0	0	-3.79129e+07
213	0.002	0.006	5e-07	0	0	0	0	0	8.16e+09	0	8.16e+09	2.72e+10	5.41959e-12	30	0	-3.12869e-05	0	0	0	-0.00725975	0	0	0.000561975	0	0	-3.80334e+07
234	0.002	0.00657143	5e-07	0	0	0	0	4.216e+08	8.1192e+09	0	8.13014e+09	2.72e+10	4.83735e-12	30	0	-3.12869e-05	0	0	0	-0.00726006	0	0	0.000561665	0	0	-3.79129e+07
