#1 2     3     4 		5  6  7  8  9 10 11 12
#n rc[x] rc[y] rc[z] Jy Ex Ey Ez P Bx By Bz
#step: 0
4	-0.0360006	-0.00188671	0.000666667	-709276	0	0	0	0	-7.91885e-05	3.05687e-06	0.0212145
5	-0.0363002	-0.00190241	0.000666667	-9.29065e+07	4.30478e-11	-1.9113e-07	1.79128e-10	9.10149e-09	-7.06831e-05	3.37667e-06	0.0212146
6	-0.035701	-0.00187101	0.00111111	8.52058e+07	-2.93674e-12	3.92342e-08	-3.16677e-12	1.68544e-09	-8.80484e-05	-1.37773e-07	0.0212144
7	-0.0360006	-0.00188671	0.00111111	5.40923e+06	0	0	0	0	-8.6985e-05	-9.53332e-07	0.0212144
8	-0.0363002	-0.00190241	0.00111111	-9.78876e+07	1.32257e-10	-4.97058e-07	7.98217e-10	2.49386e-08	-8.8641e-05	-2.20022e-06	0.0212144
9	-0.035701	-0.00187101	0.00155556	8.0137e+07	5.14567e-12	1.27709e-08	0	5.15981e-10	-7.34017e-05	-4.00378e-06	0.0212144
10	-0.0360006	-0.00188671	0.00155556	4.08142e+06	0	0	0	0	-7.33645e-05	-6.34939e-06	0.0212144
11	-0.0363002	-0.00190241	0.00155556	-9.59305e+07	2.17812e-12	-3.43495e-07	1.07269e-09	1.68895e-08	-7.44074e-05	-6.97775e-06	0.0212144
12	-0.035701	-0.00187101	0.002	8.1613e+07	-1.57669e-12	1.7835e-08	3.77608e-13	7.33857e-10	1.03311e-05	-4.10603e-06	0.0212146
13	-0.0360006	-0.00188671	0.002	4.69762e+06	0	0	0	0	1.0422e-05	-4.07833e-06	0.0212146
14	-0.0363002	-0.00190241	0.002	-9.48196e+07	-1.28416e-10	-2.77555e-07	8.0325e-10	1.34892e-08	8.34352e-06	-2.93492e-06	0.0212146
15	-0.035701	-0.00187101	0.00244444	8.00788e+07	-4.0309e-12	1.26024e-08	5.43867e-13	5.08803e-10	8.93255e-05	-2.79154e-07	0.0212148
16	-0.0360006	-0.00188671	0.00244444	4.01262e+06	0	0	0	0	8.96868e-05	8.06822e-07	0.0212149
17	-0.0363002	-0.00190241	0.00244444	-9.58765e+07	6.90643e-11	-3.39968e-07	8.33607e-10	1.67066e-08	9.07507e-05	1.47191e-06	0.0212149
18	-0.035701	-0.00187101	0.00288889	8.51788e+07	1.05495e-11	3.90071e-08	-7.91298e-13	1.67515e-09	0.000106515	-1.14061e-06	0.0212147
19	-0.0360006	-0.00188671	0.00288889	5.58909e+06	0	0	0	0	0.00010695	-1.62648e-06	0.0212148
20	-0.0363002	-0.00190241	0.00288889	-9.83715e+07	-3.83428e-12	-5.44009e-07	1.30491e-09	2.74292e-08	0.000106257	-7.29889e-07	0.0212148
21	-0.035701	-0.00187101	0.00333333	7.6195e+07	-4.42386e-12	5.07382e-09	2.88707e-12	1.94913e-10	0.000361878	2.95238e-06	0.0212146
22	-0.0360006	-0.00188671	0.00333333	-913820	0	0	0	0	9.02175e-05	3.19032e-06	0.0212147
23	-0.0363002	-0.00190241	0.00333333	-9.28347e+07	-4.46385e-11	-1.88444e-07	2.23433e-10	8.96661e-09	7.77159e-05	2.87244e-06	0.0212147
24	-0.035701	-0.00187101	0.00377778	1.44598e+08	1.25139e-07	0.000626667	2.10365e-07	4.56854e-05	0.00030495	4.58632e-06	0.0212145
25	-0.0360006	-0.00188671	0.00377778	1.77432e+07	0	1.32858e-20	0	1.19837e-22	3.43678e-05	5.24227e-06	0.0212146
26	-0.0363002	-0.00190241	0.00377778	-1.21806e+08	1.43475e-09	-2.7154e-05	3.35489e-09	1.69527e-06	2.32339e-05	3.99682e-06	0.0212147


#step: 5
0	-0.035701	-0.00187101	0.000222222	1.5015e+08	1.48515e-08	0.00124882	1.29645e-07	9.45373e-05	-0.000799795	1.19259e-07	0.0242714
1	-0.0360006	-0.00188671	0.000222222	2.83798e+07	-8.96443e-20	7.18067e-17	1.76483e-19	1.03598e-18	-4.44605e-05	1.45456e-06	0.0242713
2	-0.0363002	-0.00190241	0.000222222	-1.35702e+08	-5.3308e-08	-0.000196079	6.16702e-08	1.36381e-05	4.60814e-05	1.65823e-06	0.0242713
3	-0.035701	-0.00187101	0.000666667	9.40231e+07	-5.32453e-12	2.37831e-07	3.07744e-11	1.12741e-08	-0.000858586	-4.07327e-07	0.0242716
4	-0.0360006	-0.00188671	0.000666667	-2.10354e+06	0	0	0	0	-0.000101576	8.59972e-07	0.0242716
5	-0.0363002	-0.00190241	0.000666667	-1.07599e+08	7.21455e-10	-2.8065e-06	1.76777e-09	1.54778e-07	-1.59065e-05	1.3556e-06	0.0242716
6	-0.035701	-0.00187101	0.00111111	9.67235e+07	-1.02364e-10	3.99316e-07	-1.41253e-11	1.94728e-08	-0.000109136	-8.61174e-08	0.0242716
7	-0.0360006	-0.00188671	0.00111111	6.14675e+06	0	0	0	0	-0.00010775	-8.61425e-07	0.0242716
