#1	2	3 4 5    6    7    8 9	10		 11  12   13
#n i j k X[0] X[1] X[2] J dJ av_dAa Aa0 snAy us
#step: 0
117	12	5	0	0.00714286	0.00285714	5e-07	-1.1152e+09	-1.1152e+09	8.93911e-06	0
118	13	5	0	0.00771429	0.00285714	5e-07	-1.768e+09	-1.768e+09	1.34087e-05	0
119	14	5	0	0.00828571	0.00285714	5e-07	-2.5296e+09	-2.5296e+09	1.78782e-05	0
120	15	5	0	0.00885714	0.00285714	5e-07	-3.4544e+09	-3.4544e+09	2.23478e-05	0
121	16	5	0	0.00942857	0.00285714	5e-07	-4.7328e+09	-4.7328e+09	2.68173e-05	0
122	17	5	0	0.01	0.00285714	5e-07	-6.528e+09	-6.528e+09	3.12869e-05	0
123	18	5	0	0.0105714	0.00285714	5e-07	-9.2752e+09	-9.2752e+09	3.57564e-05	0
124	19	5	0	0.0111429	0.00285714	5e-07	-1.5776e+10	-1.5776e+10	4.0226e-05	0
125	20	5	0	0.0117143	0.00285714	5e-07	-3.0872e+10	-3.0872e+10	4.46956e-05	0
126	0	6	0	0.000285714	0.00342857	5e-07	3.1008e+10	3.1008e+10	-4.46956e-05	0
127	1	6	0	0.000857143	0.00342857	5e-07	1.7408e+10	1.7408e+10	-4.0226e-05	0
128	2	6	0	0.00142857	0.00342857	5e-07	9.9552e+09	9.9552e+09	-3.57564e-05	0
129	3	6	0	0.002	0.00342857	5e-07	7.1264e+09	7.1264e+09	-3.12869e-05	0
130	4	6	0	0.00257143	0.00342857	5e-07	5.1408e+09	5.1408e+09	-2.68173e-05	0
131	5	6	0	0.00314286	0.00342857	5e-07	3.8352e+09	3.8352e+09	-2.23478e-05	0
132	6	6	0	0.00371429	0.00342857	5e-07	2.7744e+09	2.7744e+09	-1.78782e-05	0
133	7	6	0	0.00428571	0.00342857	5e-07	1.9584e+09	1.9584e+09	-1.34087e-05	0
134	8	6	0	0.00485714	0.00342857	5e-07	1.2512e+09	1.2512e+09	-8.93911e-06	0
135	9	6	0	0.00542857	0.00342857	5e-07	5.984e+08	5.984e+08	-4.46956e-06	0
136	10	6	0	0.006	0.00342857	5e-07	0	0	6.78426e-21	0
137	11	6	0	0.00657143	0.00342857	5e-07	-5.984e+08	-5.984e+08	4.46956e-06	0
138	12	6	0	0.00714286	0.00342857	5e-07	-1.2512e+09	-1.2512e+09	8.93911e-06	0
139	13	6	0	0.00771429	0.00342857	5e-07	-1.9584e+09	-1.9584e+09	1.34087e-05	0
140	14	6	0	0.00828571	0.00342857	5e-07	-2.7744e+09	-2.7744e+09	1.78782e-05	0
141	15	6	0	0.00885714	0.00342857	5e-07	-3.8352e+09	-3.8352e+09	2.23478e-05	0
142	16	6	0	0.00942857	0.00342857	5e-07	-5.1408e+09	-5.1408e+09	2.68173e-05	0
143	17	6	0	0.01	0.00342857	5e-07	-7.1264e+09	-7.1264e+09	3.12869e-05	0
144	18	6	0	0.0105714	0.00342857	5e-07	-9.9552e+09	-9.9552e+09	3.57564e-05	0
145	19	6	0	0.0111429	0.00342857	5e-07	-1.7408e+10	-1.7408e+10	4.0226e-05	0
146	20	6	0	0.0117143	0.00342857	5e-07	-3.1008e+10	-3.1008e+10	4.46956e-05	0
147	0	7	0	0.000285714	0.004	5e-07	3.11168e+10	3.11168e+10	-4.46956e-05	0
148	1	7	0	0.000857143	0.004	5e-07	1.85776e+10	1.85776e+10	-4.0226e-05	0
149	2	7	0	0.00142857	0.004	5e-07	1.04176e+10	1.04176e+10	-3.57564e-05	0
150	3	7	0	0.002	0.004	5e-07	7.5616e+09	7.5616e+09	-3.12869e-05	0
151	4	7	0	0.00257143	0.004	5e-07	5.4944e+09	5.4944e+09	-2.68173e-05	0
152	5	7	0	0.00314286	0.004	5e-07	4.08e+09	4.08e+09	-2.23478e-05	0
153	6	7	0	0.00371429	0.004	5e-07	2.992e+09	2.992e+09	-1.78782e-05	0
154	7	7	0	0.00428571	0.004	5e-07	2.1216e+09	2.1216e+09	-1.34087e-05	0
155	8	7	0	0.00485714	0.004	5e-07	1.3328e+09	1.3328e+09	-8.93911e-06	0
156	9	7	0	0.00542857	0.004	5e-07	6.528e+08	6.528e+08	-4.46956e-06	0
157	10	7	0	0.006	0.004	5e-07	0	0	6.78426e-21	0
158	11	7	0	0.00657143	0.004	5e-07	-6.528e+08	-6.528e+08	4.46956e-06	0
159	12	7	0	0.00714286	0.004	5e-07	-1.3328e+09	-1.3328e+09	8.93911e-06	0
160	13	7	0	0.00771429	0.004	5e-07	-2.1216e+09	-2.1216e+09	1.34087e-05	0
161	14	7	0	0.00828571	0.004	5e-07	-2.992e+09	-2.992e+09	1.78782e-05	0
162	15	7	0	0.00885714	0.004	5e-07	-4.08e+09	-4.08e+09	2.23478e-05	0
163	16	7	0	0.00942857	0.004	5e-07	-5.4944e+09	-5.4944e+09	2.68173e-05	0
164	17	7	0	0.01	0.004	5e-07	-7.5616e+09	-7.5616e+09	3.12869e-05	0
165	18	7	0	0.0105714	0.004	5e-07	-1.04176e+10	-1.04176e+10	3.57564e-05	0
166	19	7	0	0.0111429	0.004	5e-07	-1.85776e+10	-1.85776e+10	4.0226e-05	0
167	20	7	0	0.0117143	0.004	5e-07	-3.11168e+10	-3.11168e+10	4.46956e-05	0
168	0	8	0	0.000285714	0.00457143	5e-07	3.11712e+10	3.11712e+10	-4.46956e-05	0
169	1	8	0	0.000857143	0.00457143	5e-07	1.93936e+10	1.93936e+10	-4.0226e-05	0
170	2	8	0	0.00142857	0.00457143	5e-07	1.07712e+10	1.07712e+10	-3.57564e-05	0
171	3	8	0	0.002	0.00457143	5e-07	7.8608e+09	7.8608e+09	-3.12869e-05	0
172	4	8	0	0.00257143	0.00457143	5e-07	5.7392e+09	5.7392e+09	-2.68173e-05	0
173	5	8	0	0.00314286	0.00457143	5e-07	4.2704e+09	4.2704e+09	-2.23478e-05	0
174	6	8	0	0.00371429	0.00457143	5e-07	3.1552e+09	3.1552e+09	-1.78782e-05	0
175	7	8	0	0.00428571	0.00457143	5e-07	2.2032e+09	2.2032e+09	-1.34087e-05	0
176	8	8	0	0.00485714	0.00457143	5e-07	1.4144e+09	1.4144e+09	-8.93911e-06	0
177	9	8	0	0.00542857	0.00457143	5e-07	6.8e+08	6.8e+08	-4.46956e-06	0
178	10	8	0	0.006	0.00457143	5e-07	0	0	6.78426e-21	0
179	11	8	0	0.00657143	0.00457143	5e-07	-6.8e+08	-6.8e+08	4.46956e-06	0
180	12	8	0	0.00714286	0.00457143	5e-07	-1.4144e+09	-1.4144e+09	8.93911e-06	0
181	13	8	0	0.00771429	0.00457143	5e-07	-2.2032e+09	-2.2032e+09	1.34087e-05	0
182	14	8	0	0.00828571	0.00457143	5e-07	-3.1552e+09	-3.1552e+09	1.78782e-05	0
183	15	8	0	0.00885714	0.00457143	5e-07	-4.2704e+09	-4.2704e+09	2.23478e-05	0
184	16	8	0	0.00942857	0.00457143	5e-07	-5.7392e+09	-5.7392e+09	2.68173e-05	0
185	17	8	0	0.01	0.00457143	5e-07	-7.8608e+09	-7.8608e+09	3.12869e-05	0
186	18	8	0	0.0105714	0.00457143	5e-07	-1.07712e+10	-1.07712e+10	3.57564e-05	0
187	19	8	0	0.0111429	0.00457143	5e-07	-1.93936e+10	-1.93936e+10	4.0226e-05	0
188	20	8	0	0.0117143	0.00457143	5e-07	-3.11712e+10	-3.11712e+10	4.46956e-05	0
